Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-20 0:00:00,-12,10,40,50,750,375
2018-08-20 1:00:00,16,8,40,100,150,75
2018-08-20 2:00:00,5,10,80,200,750,225
2018-08-20 3:00:00,-18,6,120,250,300,300
2018-08-20 4:00:00,-14,2,200,100,300,300
2018-08-20 5:00:00,12,4,120,150,150,75
2018-08-20 6:00:00,-16,8,40,100,750,225
2018-08-20 7:00:00,-19,8,80,50,300,375
2018-08-20 8:00:00,19,10,160,50,600,75
2018-08-20 9:00:00,1,2,40,100,300,300
2018-08-20 10:00:00,6,6,160,250,600,225
2018-08-20 11:00:00,6,4,40,200,600,300
2018-08-20 12:00:00,11,2,160,50,300,375
2018-08-20 13:00:00,18,2,80,150,750,150
2018-08-20 14:00:00,12,8,160,250,450,225
2018-08-20 15:00:00,1,10,160,200,150,150
2018-08-20 16:00:00,-9,10,200,150,150,225
2018-08-20 17:00:00,-1,10,40,150,300,225
2018-08-20 18:00:00,12,6,200,200,300,75
2018-08-20 19:00:00,18,4,200,250,150,225
2018-08-20 20:00:00,-14,8,160,100,450,300
2018-08-20 21:00:00,9,6,160,50,450,375
2018-08-20 22:00:00,-1,6,80,150,750,375
2018-08-20 23:00:00,0,2,120,200,750,300
