Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-13 0:00:00,13,6,200,50,150,300
2018-11-13 1:00:00,15,6,160,100,450,375
2018-11-13 2:00:00,5,6,40,200,450,225
2018-11-13 3:00:00,-13,4,40,150,300,300
2018-11-13 4:00:00,-6,10,160,250,300,225
2018-11-13 5:00:00,14,8,80,150,300,225
2018-11-13 6:00:00,-19,4,160,250,450,300
2018-11-13 7:00:00,11,8,200,150,600,300
2018-11-13 8:00:00,-12,4,40,100,600,75
2018-11-13 9:00:00,10,6,40,250,450,225
2018-11-13 10:00:00,5,6,200,250,150,375
2018-11-13 11:00:00,-18,2,40,200,300,300
2018-11-13 12:00:00,-19,2,160,250,600,75
2018-11-13 13:00:00,14,2,120,50,750,375
2018-11-13 14:00:00,-8,10,120,100,450,300
2018-11-13 15:00:00,12,4,160,200,450,150
2018-11-13 16:00:00,8,6,80,250,300,75
2018-11-13 17:00:00,-5,4,200,50,150,300
2018-11-13 18:00:00,0,4,80,200,600,225
2018-11-13 19:00:00,-12,4,160,200,300,150
2018-11-13 20:00:00,15,6,120,200,150,150
2018-11-13 21:00:00,7,2,80,100,600,300
2018-11-13 22:00:00,-3,4,200,250,600,225
2018-11-13 23:00:00,-14,2,80,150,750,375
