Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-30 0:00:00,9,6,200,150,150,300
2018-10-30 1:00:00,14,10,80,200,150,375
2018-10-30 2:00:00,-10,6,80,50,750,375
2018-10-30 3:00:00,-4,8,40,150,450,300
2018-10-30 4:00:00,6,6,120,50,600,300
2018-10-30 5:00:00,5,4,40,100,450,150
2018-10-30 6:00:00,-4,8,200,100,600,225
2018-10-30 7:00:00,-18,6,120,150,150,150
2018-10-30 8:00:00,-18,2,80,200,150,300
2018-10-30 9:00:00,2,6,40,100,600,375
2018-10-30 10:00:00,19,4,120,50,300,375
2018-10-30 11:00:00,-6,6,120,50,150,300
2018-10-30 12:00:00,-7,6,200,250,450,75
2018-10-30 13:00:00,5,2,120,250,150,300
2018-10-30 14:00:00,16,2,160,50,300,75
2018-10-30 15:00:00,9,4,80,150,450,150
2018-10-30 16:00:00,-4,8,120,150,750,225
2018-10-30 17:00:00,4,6,160,100,300,150
2018-10-30 18:00:00,0,2,200,150,300,150
2018-10-30 19:00:00,4,8,80,50,600,375
2018-10-30 20:00:00,4,8,200,100,150,225
2018-10-30 21:00:00,-18,10,200,250,150,75
2018-10-30 22:00:00,8,4,160,50,450,150
2018-10-30 23:00:00,-6,6,160,250,750,75
