Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-16 0:00:00,-10,10,200,100,750,300
2018-07-16 1:00:00,9,10,160,250,450,150
2018-07-16 2:00:00,6,10,160,200,450,375
2018-07-16 3:00:00,6,6,160,250,150,300
2018-07-16 4:00:00,-11,4,160,200,150,150
2018-07-16 5:00:00,-9,8,40,200,300,150
2018-07-16 6:00:00,10,6,200,200,750,225
2018-07-16 7:00:00,-7,4,120,100,750,225
2018-07-16 8:00:00,13,2,160,150,300,150
2018-07-16 9:00:00,-8,10,200,100,150,225
2018-07-16 10:00:00,19,10,200,100,600,150
2018-07-16 11:00:00,1,4,40,50,450,375
2018-07-16 12:00:00,10,2,120,250,300,375
2018-07-16 13:00:00,-10,8,160,250,750,75
2018-07-16 14:00:00,10,8,160,50,450,75
2018-07-16 15:00:00,9,2,40,150,300,75
2018-07-16 16:00:00,16,8,200,150,600,150
2018-07-16 17:00:00,-1,2,200,50,300,300
2018-07-16 18:00:00,19,6,160,200,750,225
2018-07-16 19:00:00,-6,2,80,200,300,150
2018-07-16 20:00:00,-9,6,160,100,150,75
2018-07-16 21:00:00,1,6,160,50,450,225
2018-07-16 22:00:00,8,6,160,200,450,300
2018-07-16 23:00:00,2,10,120,250,300,150
