Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-04 0:00:00,3,4,80,150,450,300
2018-09-04 1:00:00,-7,2,40,50,150,225
2018-09-04 2:00:00,7,8,120,200,750,300
2018-09-04 3:00:00,-2,8,200,200,750,375
2018-09-04 4:00:00,-19,10,160,50,450,75
2018-09-04 5:00:00,-4,8,200,250,600,225
2018-09-04 6:00:00,-5,4,80,200,150,75
2018-09-04 7:00:00,18,2,200,50,300,75
2018-09-04 8:00:00,-4,2,200,250,150,150
2018-09-04 9:00:00,-8,2,160,250,300,75
2018-09-04 10:00:00,6,8,200,200,750,375
2018-09-04 11:00:00,12,2,200,200,750,225
2018-09-04 12:00:00,-6,6,120,100,150,375
2018-09-04 13:00:00,-8,2,200,50,450,225
2018-09-04 14:00:00,11,2,40,150,150,375
2018-09-04 15:00:00,9,6,200,150,750,225
2018-09-04 16:00:00,-6,4,80,100,150,375
2018-09-04 17:00:00,-9,8,120,200,300,75
2018-09-04 18:00:00,-7,8,200,50,450,300
2018-09-04 19:00:00,4,10,40,200,450,150
2018-09-04 20:00:00,-16,2,120,250,450,225
2018-09-04 21:00:00,9,8,40,250,450,300
2018-09-04 22:00:00,17,2,40,50,450,150
2018-09-04 23:00:00,0,2,80,150,600,75
