Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-15 0:00:00,0,6,80,200,600,225
2018-08-15 1:00:00,0,2,160,250,450,300
2018-08-15 2:00:00,-1,2,200,150,450,225
2018-08-15 3:00:00,-10,8,120,200,150,150
2018-08-15 4:00:00,19,4,200,100,150,150
2018-08-15 5:00:00,-17,10,200,50,450,375
2018-08-15 6:00:00,-9,10,80,200,600,375
2018-08-15 7:00:00,6,10,120,250,600,150
2018-08-15 8:00:00,-7,10,200,250,450,375
2018-08-15 9:00:00,18,2,160,150,450,375
2018-08-15 10:00:00,-7,6,120,150,450,300
2018-08-15 11:00:00,1,6,40,200,450,300
2018-08-15 12:00:00,-9,4,40,150,450,375
2018-08-15 13:00:00,4,10,120,250,600,375
2018-08-15 14:00:00,8,6,120,200,600,225
2018-08-15 15:00:00,-16,2,80,150,750,75
2018-08-15 16:00:00,-11,2,160,150,450,150
2018-08-15 17:00:00,-17,4,80,50,750,375
2018-08-15 18:00:00,0,4,80,150,300,300
2018-08-15 19:00:00,8,4,120,250,300,150
2018-08-15 20:00:00,16,6,80,200,750,150
2018-08-15 21:00:00,11,4,160,100,750,300
2018-08-15 22:00:00,-5,10,40,100,450,375
2018-08-15 23:00:00,-12,4,200,200,150,375
