Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-03 0:00:00,0,4,200,200,450,150
2018-12-03 1:00:00,-9,8,40,250,450,375
2018-12-03 2:00:00,8,2,40,150,750,300
2018-12-03 3:00:00,1,6,200,50,150,150
2018-12-03 4:00:00,8,6,120,200,750,300
2018-12-03 5:00:00,9,10,120,200,750,150
2018-12-03 6:00:00,-7,8,120,50,450,375
2018-12-03 7:00:00,7,8,80,200,150,75
2018-12-03 8:00:00,17,6,120,50,450,300
2018-12-03 9:00:00,-5,6,40,100,450,75
2018-12-03 10:00:00,5,6,80,50,300,375
2018-12-03 11:00:00,15,6,80,150,450,150
2018-12-03 12:00:00,11,8,40,250,450,300
2018-12-03 13:00:00,13,2,160,150,600,225
2018-12-03 14:00:00,-10,8,80,100,450,225
2018-12-03 15:00:00,4,2,80,100,300,300
2018-12-03 16:00:00,-19,6,160,50,450,375
2018-12-03 17:00:00,-15,8,40,50,600,375
2018-12-03 18:00:00,-18,2,160,250,300,150
2018-12-03 19:00:00,3,2,160,50,150,150
2018-12-03 20:00:00,-9,2,200,100,750,75
2018-12-03 21:00:00,-3,6,160,100,750,225
2018-12-03 22:00:00,12,10,40,200,450,150
2018-12-03 23:00:00,-5,10,120,200,300,375
