Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-15 0:00:00,-14,6,40,250,600,225
2018-06-15 1:00:00,9,6,40,150,600,375
2018-06-15 2:00:00,-4,2,40,250,150,300
2018-06-15 3:00:00,9,8,120,250,300,225
2018-06-15 4:00:00,7,8,160,50,450,225
2018-06-15 5:00:00,-19,8,160,50,150,225
2018-06-15 6:00:00,12,4,120,200,150,300
2018-06-15 7:00:00,-17,2,160,100,300,150
2018-06-15 8:00:00,-2,2,40,200,750,225
2018-06-15 9:00:00,-15,10,120,200,600,225
2018-06-15 10:00:00,11,6,80,100,300,75
2018-06-15 11:00:00,-11,8,120,250,750,225
2018-06-15 12:00:00,18,10,160,200,750,225
2018-06-15 13:00:00,-8,2,40,100,600,225
2018-06-15 14:00:00,-19,10,200,200,750,375
2018-06-15 15:00:00,11,8,160,100,450,150
2018-06-15 16:00:00,-8,4,160,150,450,300
2018-06-15 17:00:00,-8,8,120,250,600,150
2018-06-15 18:00:00,-19,10,80,100,300,75
2018-06-15 19:00:00,9,2,40,250,750,75
2018-06-15 20:00:00,-15,6,120,250,450,375
2018-06-15 21:00:00,19,2,40,100,150,300
2018-06-15 22:00:00,12,4,200,150,150,300
2018-06-15 23:00:00,19,8,160,50,750,225
