Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-30 0:00:00,4,6,160,200,450,150
2018-05-30 1:00:00,19,6,80,100,150,75
2018-05-30 2:00:00,-15,8,80,200,750,75
2018-05-30 3:00:00,14,2,160,50,300,150
2018-05-30 4:00:00,6,10,120,150,600,300
2018-05-30 5:00:00,-9,6,120,200,150,300
2018-05-30 6:00:00,-9,10,200,50,450,75
2018-05-30 7:00:00,-11,2,40,150,450,300
2018-05-30 8:00:00,11,4,200,100,300,375
2018-05-30 9:00:00,-3,2,200,250,450,150
2018-05-30 10:00:00,-10,8,200,150,750,375
2018-05-30 11:00:00,15,10,80,50,450,375
2018-05-30 12:00:00,16,2,160,50,150,150
2018-05-30 13:00:00,2,10,40,100,600,75
2018-05-30 14:00:00,0,2,160,250,750,225
2018-05-30 15:00:00,1,10,120,200,750,225
2018-05-30 16:00:00,-6,6,80,150,450,75
2018-05-30 17:00:00,11,2,120,200,450,300
2018-05-30 18:00:00,11,2,160,150,450,225
2018-05-30 19:00:00,4,6,40,100,600,300
2018-05-30 20:00:00,11,8,160,200,450,225
2018-05-30 21:00:00,14,4,160,250,150,300
2018-05-30 22:00:00,-11,8,80,250,300,300
2018-05-30 23:00:00,-17,10,80,250,600,375
