Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-22 0:00:00,18,10,40,100,450,225
2018-06-22 1:00:00,17,6,80,250,450,375
2018-06-22 2:00:00,2,4,200,50,300,75
2018-06-22 3:00:00,8,8,40,250,600,300
2018-06-22 4:00:00,13,2,120,100,600,225
2018-06-22 5:00:00,7,6,160,50,750,225
2018-06-22 6:00:00,18,10,120,250,750,150
2018-06-22 7:00:00,-17,2,160,50,150,375
2018-06-22 8:00:00,-6,10,80,250,750,375
2018-06-22 9:00:00,7,10,40,150,450,300
2018-06-22 10:00:00,-8,10,120,150,600,300
2018-06-22 11:00:00,1,4,80,100,150,300
2018-06-22 12:00:00,11,2,40,200,450,300
2018-06-22 13:00:00,-15,4,40,150,450,375
2018-06-22 14:00:00,15,4,160,50,450,300
2018-06-22 15:00:00,0,6,200,200,150,150
2018-06-22 16:00:00,10,4,160,200,450,150
2018-06-22 17:00:00,-10,2,200,250,600,150
2018-06-22 18:00:00,16,2,160,250,150,75
2018-06-22 19:00:00,19,8,200,150,150,375
2018-06-22 20:00:00,16,10,40,50,300,300
2018-06-22 21:00:00,11,8,40,100,750,375
2018-06-22 22:00:00,-1,6,160,50,300,375
2018-06-22 23:00:00,-1,6,120,100,450,225
