Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-19 0:00:00,-2,8,160,250,750,75
2018-08-19 1:00:00,-13,2,200,50,750,375
2018-08-19 2:00:00,-6,4,160,100,450,300
2018-08-19 3:00:00,14,10,40,100,600,75
2018-08-19 4:00:00,17,8,160,150,150,300
2018-08-19 5:00:00,10,6,200,50,450,375
2018-08-19 6:00:00,12,8,200,150,600,75
2018-08-19 7:00:00,-9,6,80,100,450,375
2018-08-19 8:00:00,-17,6,120,200,150,75
2018-08-19 9:00:00,9,10,120,150,600,225
2018-08-19 10:00:00,14,10,120,100,150,225
2018-08-19 11:00:00,7,6,120,150,150,375
2018-08-19 12:00:00,-7,8,120,250,150,300
2018-08-19 13:00:00,-16,8,40,250,450,375
2018-08-19 14:00:00,-7,8,40,250,450,225
2018-08-19 15:00:00,3,8,40,50,150,375
2018-08-19 16:00:00,15,8,80,150,750,225
2018-08-19 17:00:00,5,6,160,100,600,150
2018-08-19 18:00:00,-15,10,120,150,750,75
2018-08-19 19:00:00,-1,2,120,250,450,150
2018-08-19 20:00:00,-15,8,200,200,750,375
2018-08-19 21:00:00,-12,2,40,250,150,225
2018-08-19 22:00:00,-13,10,80,100,450,225
2018-08-19 23:00:00,-9,10,40,200,450,225
