Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-25 0:00:00,18,8,40,100,300,225
2018-06-25 1:00:00,1,4,200,200,300,150
2018-06-25 2:00:00,-13,8,80,50,750,300
2018-06-25 3:00:00,17,6,40,250,450,225
2018-06-25 4:00:00,10,10,40,150,600,225
2018-06-25 5:00:00,-16,6,80,200,300,75
2018-06-25 6:00:00,-16,6,40,250,150,75
2018-06-25 7:00:00,3,8,160,100,450,225
2018-06-25 8:00:00,-4,10,120,250,450,300
2018-06-25 9:00:00,-11,10,80,250,150,300
2018-06-25 10:00:00,-1,6,40,200,600,300
2018-06-25 11:00:00,14,10,120,200,450,75
2018-06-25 12:00:00,-15,8,200,200,450,375
2018-06-25 13:00:00,0,10,40,150,150,150
2018-06-25 14:00:00,-3,10,120,250,750,375
2018-06-25 15:00:00,11,10,160,250,300,225
2018-06-25 16:00:00,-11,6,120,200,450,300
2018-06-25 17:00:00,18,8,160,50,300,375
2018-06-25 18:00:00,3,10,40,150,150,75
2018-06-25 19:00:00,-3,8,40,100,150,75
2018-06-25 20:00:00,-17,2,80,250,300,75
2018-06-25 21:00:00,14,8,80,250,300,375
2018-06-25 22:00:00,-14,8,40,50,150,300
2018-06-25 23:00:00,2,6,80,250,750,300
