Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-17 0:00:00,2,8,200,100,300,225
2018-04-17 1:00:00,-10,8,200,250,450,75
2018-04-17 2:00:00,-7,6,200,150,750,375
2018-04-17 3:00:00,-19,10,40,50,450,375
2018-04-17 4:00:00,4,6,200,250,450,75
2018-04-17 5:00:00,10,2,200,150,150,75
2018-04-17 6:00:00,-19,4,40,100,750,225
2018-04-17 7:00:00,-18,6,80,100,450,375
2018-04-17 8:00:00,10,6,200,150,450,75
2018-04-17 9:00:00,11,2,200,200,300,75
2018-04-17 10:00:00,11,2,160,100,750,300
2018-04-17 11:00:00,13,8,40,100,750,75
2018-04-17 12:00:00,13,2,160,50,300,225
2018-04-17 13:00:00,-14,2,120,150,450,225
2018-04-17 14:00:00,-19,8,40,150,300,150
2018-04-17 15:00:00,11,8,40,250,450,375
2018-04-17 16:00:00,5,6,80,100,300,375
2018-04-17 17:00:00,9,10,80,100,150,375
2018-04-17 18:00:00,-17,6,160,250,750,150
2018-04-17 19:00:00,6,8,40,200,600,150
2018-04-17 20:00:00,10,4,80,200,750,225
2018-04-17 21:00:00,15,2,200,200,450,225
2018-04-17 22:00:00,-7,6,40,250,750,375
2018-04-17 23:00:00,-12,8,40,250,600,375
