Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-25 0:00:00,-12,8,80,200,750,375
2018-02-25 1:00:00,-11,2,40,50,300,75
2018-02-25 2:00:00,-11,6,120,50,750,75
2018-02-25 3:00:00,-16,6,200,100,750,225
2018-02-25 4:00:00,-12,2,80,250,150,225
2018-02-25 5:00:00,-13,10,40,250,150,75
2018-02-25 6:00:00,13,2,40,150,600,150
2018-02-25 7:00:00,9,4,120,150,150,75
2018-02-25 8:00:00,-11,6,120,250,300,375
2018-02-25 9:00:00,1,10,80,100,300,375
2018-02-25 10:00:00,2,6,40,250,450,150
2018-02-25 11:00:00,-6,4,120,250,600,375
2018-02-25 12:00:00,13,8,200,250,300,225
2018-02-25 13:00:00,17,6,200,100,450,300
2018-02-25 14:00:00,4,10,160,150,300,150
2018-02-25 15:00:00,8,2,160,50,750,375
2018-02-25 16:00:00,-10,2,80,150,600,300
2018-02-25 17:00:00,9,8,80,150,600,150
2018-02-25 18:00:00,8,6,40,100,750,225
2018-02-25 19:00:00,-8,10,160,200,300,150
2018-02-25 20:00:00,16,2,160,50,150,225
2018-02-25 21:00:00,18,6,80,100,150,375
2018-02-25 22:00:00,-8,8,160,200,300,375
2018-02-25 23:00:00,-13,2,40,150,150,375
