Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-30 0:00:00,11,10,40,50,450,150
2018-04-30 1:00:00,-16,6,200,50,600,150
2018-04-30 2:00:00,2,2,160,100,450,375
2018-04-30 3:00:00,6,2,40,50,300,300
2018-04-30 4:00:00,8,4,80,150,450,375
2018-04-30 5:00:00,4,8,200,100,750,300
2018-04-30 6:00:00,2,4,80,50,150,225
2018-04-30 7:00:00,13,6,40,200,750,300
2018-04-30 8:00:00,-10,4,80,200,150,375
2018-04-30 9:00:00,2,10,80,150,300,225
2018-04-30 10:00:00,12,4,160,50,150,300
2018-04-30 11:00:00,-19,10,80,50,750,375
2018-04-30 12:00:00,-19,2,200,250,150,300
2018-04-30 13:00:00,19,6,80,250,300,150
2018-04-30 14:00:00,-5,6,160,200,300,150
2018-04-30 15:00:00,18,10,80,50,450,75
2018-04-30 16:00:00,-14,6,160,50,300,300
2018-04-30 17:00:00,7,8,120,250,450,150
2018-04-30 18:00:00,8,4,120,150,750,75
2018-04-30 19:00:00,-1,2,160,100,750,225
2018-04-30 20:00:00,-5,2,160,250,150,75
2018-04-30 21:00:00,13,6,160,250,600,225
2018-04-30 22:00:00,0,2,120,200,300,300
2018-04-30 23:00:00,5,2,40,250,600,75
