Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-12 0:00:00,16,6,160,50,600,225
2018-05-12 1:00:00,-7,8,160,50,300,300
2018-05-12 2:00:00,-2,10,80,150,150,225
2018-05-12 3:00:00,9,10,120,150,600,75
2018-05-12 4:00:00,7,8,200,200,600,375
2018-05-12 5:00:00,5,2,160,50,600,375
2018-05-12 6:00:00,-9,10,80,150,450,150
2018-05-12 7:00:00,11,2,160,150,300,300
2018-05-12 8:00:00,-15,10,160,250,150,300
2018-05-12 9:00:00,-10,4,40,50,450,150
2018-05-12 10:00:00,-15,6,40,150,450,375
2018-05-12 11:00:00,13,4,160,150,150,375
2018-05-12 12:00:00,16,8,40,50,450,375
2018-05-12 13:00:00,-18,4,120,200,150,150
2018-05-12 14:00:00,-2,10,80,100,150,375
2018-05-12 15:00:00,-9,6,160,200,150,150
2018-05-12 16:00:00,-19,10,160,100,600,75
2018-05-12 17:00:00,14,2,120,50,450,375
2018-05-12 18:00:00,4,2,40,250,750,75
2018-05-12 19:00:00,4,6,80,100,600,375
2018-05-12 20:00:00,0,10,80,100,450,150
2018-05-12 21:00:00,-1,10,80,200,300,375
2018-05-12 22:00:00,8,6,120,250,600,300
2018-05-12 23:00:00,-7,6,200,200,750,375
