Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-27 0:00:00,-16,2,160,150,600,150
2018-12-27 1:00:00,-12,2,160,100,150,150
2018-12-27 2:00:00,-13,10,120,250,750,225
2018-12-27 3:00:00,13,8,40,200,600,375
2018-12-27 4:00:00,-2,2,200,200,150,150
2018-12-27 5:00:00,-19,4,200,50,600,300
2018-12-27 6:00:00,-16,4,80,250,750,300
2018-12-27 7:00:00,-16,2,160,100,750,150
2018-12-27 8:00:00,4,8,120,250,150,150
2018-12-27 9:00:00,-18,10,200,150,750,150
2018-12-27 10:00:00,-18,10,200,100,600,300
2018-12-27 11:00:00,14,2,160,200,600,150
2018-12-27 12:00:00,6,10,40,200,600,225
2018-12-27 13:00:00,-8,4,120,150,600,375
2018-12-27 14:00:00,-9,2,40,250,750,375
2018-12-27 15:00:00,-10,4,120,100,150,75
2018-12-27 16:00:00,-5,6,120,150,750,150
2018-12-27 17:00:00,15,6,120,100,450,225
2018-12-27 18:00:00,-7,6,160,250,150,225
2018-12-27 19:00:00,0,4,160,50,750,375
2018-12-27 20:00:00,-12,6,120,150,750,75
2018-12-27 21:00:00,9,6,160,50,600,300
2018-12-27 22:00:00,0,4,40,150,300,300
2018-12-27 23:00:00,15,6,40,200,750,225
