Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-26 0:00:00,16,8,160,50,450,75
2018-06-26 1:00:00,0,2,40,150,600,75
2018-06-26 2:00:00,-10,2,120,150,450,150
2018-06-26 3:00:00,0,4,120,50,300,375
2018-06-26 4:00:00,-8,2,40,150,300,375
2018-06-26 5:00:00,7,4,80,50,600,225
2018-06-26 6:00:00,2,8,200,150,750,300
2018-06-26 7:00:00,-8,4,200,200,750,375
2018-06-26 8:00:00,12,6,160,250,750,375
2018-06-26 9:00:00,3,6,120,200,750,150
2018-06-26 10:00:00,-17,10,40,150,150,225
2018-06-26 11:00:00,16,8,200,200,150,75
2018-06-26 12:00:00,-3,2,120,250,450,375
2018-06-26 13:00:00,0,8,40,200,300,150
2018-06-26 14:00:00,7,4,80,250,150,300
2018-06-26 15:00:00,3,2,120,100,750,300
2018-06-26 16:00:00,0,8,160,250,150,225
2018-06-26 17:00:00,17,6,80,250,600,150
2018-06-26 18:00:00,-17,2,200,50,150,75
2018-06-26 19:00:00,8,2,160,150,450,225
2018-06-26 20:00:00,1,6,120,150,450,225
2018-06-26 21:00:00,-5,10,200,150,300,300
2018-06-26 22:00:00,0,4,80,100,150,150
2018-06-26 23:00:00,-1,2,40,50,150,150
