Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-10 0:00:00,3,10,160,200,450,300
2018-12-10 1:00:00,12,4,40,250,600,300
2018-12-10 2:00:00,-10,10,200,100,600,150
2018-12-10 3:00:00,-1,6,160,150,450,225
2018-12-10 4:00:00,-12,4,200,250,750,375
2018-12-10 5:00:00,3,4,80,200,450,75
2018-12-10 6:00:00,17,8,80,200,150,225
2018-12-10 7:00:00,-17,2,40,200,750,150
2018-12-10 8:00:00,-12,2,200,250,450,75
2018-12-10 9:00:00,18,8,120,250,600,75
2018-12-10 10:00:00,-3,4,120,100,300,75
2018-12-10 11:00:00,18,4,40,150,600,150
2018-12-10 12:00:00,6,10,40,50,600,75
2018-12-10 13:00:00,8,2,120,250,600,150
2018-12-10 14:00:00,-10,6,160,250,300,225
2018-12-10 15:00:00,19,8,80,50,750,75
2018-12-10 16:00:00,11,6,160,250,600,75
2018-12-10 17:00:00,7,6,160,250,150,225
2018-12-10 18:00:00,-13,8,80,200,600,300
2018-12-10 19:00:00,6,6,120,150,150,375
2018-12-10 20:00:00,6,4,120,100,150,375
2018-12-10 21:00:00,-9,6,160,200,750,150
2018-12-10 22:00:00,1,2,160,100,600,150
2018-12-10 23:00:00,-15,6,200,100,300,75
