Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-27 0:00:00,12,10,160,150,450,300
2018-02-27 1:00:00,4,10,40,150,300,225
2018-02-27 2:00:00,-16,6,40,250,300,75
2018-02-27 3:00:00,1,10,200,150,600,375
2018-02-27 4:00:00,-5,8,200,200,150,375
2018-02-27 5:00:00,7,6,40,250,450,150
2018-02-27 6:00:00,-8,8,160,50,750,375
2018-02-27 7:00:00,3,4,200,100,750,375
2018-02-27 8:00:00,13,4,40,50,300,225
2018-02-27 9:00:00,0,2,120,250,600,375
2018-02-27 10:00:00,-19,10,40,250,600,300
2018-02-27 11:00:00,-17,2,40,250,300,375
2018-02-27 12:00:00,12,6,40,100,150,300
2018-02-27 13:00:00,-3,2,120,50,600,150
2018-02-27 14:00:00,0,2,120,50,750,375
2018-02-27 15:00:00,12,8,200,50,750,75
2018-02-27 16:00:00,18,8,80,100,750,375
2018-02-27 17:00:00,16,10,120,50,300,225
2018-02-27 18:00:00,10,2,200,150,300,75
2018-02-27 19:00:00,0,6,160,150,150,300
2018-02-27 20:00:00,9,6,40,250,150,150
2018-02-27 21:00:00,-15,4,80,250,600,300
2018-02-27 22:00:00,0,6,40,50,750,300
2018-02-27 23:00:00,4,10,80,50,750,150
