Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-15 0:00:00,-2,10,80,100,600,150
2018-01-15 1:00:00,16,8,120,50,600,150
2018-01-15 2:00:00,0,6,80,100,600,225
2018-01-15 3:00:00,-3,8,200,250,450,75
2018-01-15 4:00:00,-17,10,200,150,600,225
2018-01-15 5:00:00,0,8,40,50,750,300
2018-01-15 6:00:00,1,8,80,50,300,375
2018-01-15 7:00:00,-5,2,160,50,750,300
2018-01-15 8:00:00,4,2,80,200,750,75
2018-01-15 9:00:00,-16,2,160,150,750,375
2018-01-15 10:00:00,-11,8,160,150,300,75
2018-01-15 11:00:00,3,6,160,50,450,75
2018-01-15 12:00:00,14,10,160,150,150,150
2018-01-15 13:00:00,5,4,160,50,600,225
2018-01-15 14:00:00,-16,4,80,150,600,75
2018-01-15 15:00:00,-3,10,80,200,150,225
2018-01-15 16:00:00,-1,10,200,150,300,150
2018-01-15 17:00:00,-18,4,40,50,600,75
2018-01-15 18:00:00,16,6,160,50,300,300
2018-01-15 19:00:00,4,8,200,250,750,225
2018-01-15 20:00:00,-1,2,120,100,600,150
2018-01-15 21:00:00,-17,2,40,50,150,375
2018-01-15 22:00:00,-14,8,120,50,450,75
2018-01-15 23:00:00,12,6,40,150,450,150
