Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-30 0:00:00,12,6,120,250,150,225
2018-01-30 1:00:00,-19,8,40,150,300,225
2018-01-30 2:00:00,-5,2,40,100,750,300
2018-01-30 3:00:00,0,10,160,100,600,375
2018-01-30 4:00:00,11,4,200,100,300,225
2018-01-30 5:00:00,-19,10,160,150,150,225
2018-01-30 6:00:00,-14,8,120,200,450,75
2018-01-30 7:00:00,-3,4,120,150,150,75
2018-01-30 8:00:00,-17,2,40,100,600,300
2018-01-30 9:00:00,0,10,120,100,750,225
2018-01-30 10:00:00,15,8,160,250,750,375
2018-01-30 11:00:00,-3,6,120,200,150,225
2018-01-30 12:00:00,-8,10,80,50,750,225
2018-01-30 13:00:00,-8,8,200,150,750,375
2018-01-30 14:00:00,-13,8,80,250,450,375
2018-01-30 15:00:00,-19,2,80,250,300,150
2018-01-30 16:00:00,11,6,80,50,600,225
2018-01-30 17:00:00,10,10,40,100,600,225
2018-01-30 18:00:00,11,8,80,50,150,225
2018-01-30 19:00:00,5,4,120,100,450,375
2018-01-30 20:00:00,19,8,160,100,300,300
2018-01-30 21:00:00,18,4,120,50,600,75
2018-01-30 22:00:00,16,2,200,200,300,375
2018-01-30 23:00:00,0,10,120,50,300,375
