Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-28 0:00:00,-15,6,40,50,600,150
2018-04-28 1:00:00,11,4,80,100,450,225
2018-04-28 2:00:00,-17,8,40,50,300,300
2018-04-28 3:00:00,17,2,120,50,600,375
2018-04-28 4:00:00,-15,4,200,100,450,75
2018-04-28 5:00:00,0,6,160,250,450,150
2018-04-28 6:00:00,-19,8,40,250,300,75
2018-04-28 7:00:00,15,4,120,100,450,300
2018-04-28 8:00:00,4,2,80,200,300,375
2018-04-28 9:00:00,-8,2,160,100,450,375
2018-04-28 10:00:00,4,8,200,100,150,150
2018-04-28 11:00:00,-14,6,40,150,150,300
2018-04-28 12:00:00,-13,2,40,250,600,150
2018-04-28 13:00:00,5,4,160,250,750,300
2018-04-28 14:00:00,1,10,80,100,600,150
2018-04-28 15:00:00,-5,8,120,150,450,375
2018-04-28 16:00:00,-14,4,120,250,750,75
2018-04-28 17:00:00,-18,2,160,250,750,150
2018-04-28 18:00:00,-11,2,80,150,600,300
2018-04-28 19:00:00,-9,6,80,250,450,225
2018-04-28 20:00:00,12,6,80,200,300,300
2018-04-28 21:00:00,0,8,120,250,450,300
2018-04-28 22:00:00,-8,10,40,150,450,75
2018-04-28 23:00:00,5,6,80,200,750,150
