Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-05 0:00:00,-13,10,80,50,300,375
2018-08-05 1:00:00,10,8,200,200,600,150
2018-08-05 2:00:00,19,10,160,200,450,300
2018-08-05 3:00:00,-9,10,120,50,450,375
2018-08-05 4:00:00,0,6,160,100,150,75
2018-08-05 5:00:00,-7,10,160,150,150,150
2018-08-05 6:00:00,-3,6,160,150,750,75
2018-08-05 7:00:00,-11,6,200,250,300,375
2018-08-05 8:00:00,-1,2,200,50,150,75
2018-08-05 9:00:00,14,8,40,100,450,225
2018-08-05 10:00:00,6,8,40,50,300,300
2018-08-05 11:00:00,19,2,120,250,300,75
2018-08-05 12:00:00,-17,8,80,250,600,225
2018-08-05 13:00:00,-14,10,40,200,450,300
2018-08-05 14:00:00,12,2,120,100,150,375
2018-08-05 15:00:00,6,6,200,250,750,150
2018-08-05 16:00:00,-16,4,80,100,750,375
2018-08-05 17:00:00,17,8,160,250,600,75
2018-08-05 18:00:00,1,6,80,250,750,75
2018-08-05 19:00:00,-19,4,160,200,150,225
2018-08-05 20:00:00,-17,10,160,200,150,300
2018-08-05 21:00:00,14,8,160,100,450,75
2018-08-05 22:00:00,19,10,40,250,450,375
2018-08-05 23:00:00,17,2,160,250,450,150
