Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-29 0:00:00,10,2,40,200,300,375
2018-12-29 1:00:00,9,10,80,50,450,225
2018-12-29 2:00:00,-13,6,120,100,600,75
2018-12-29 3:00:00,-16,10,160,150,150,300
2018-12-29 4:00:00,12,8,40,150,600,150
2018-12-29 5:00:00,-18,10,120,250,300,225
2018-12-29 6:00:00,-3,4,200,150,150,300
2018-12-29 7:00:00,1,4,40,250,750,375
2018-12-29 8:00:00,-18,8,40,200,300,300
2018-12-29 9:00:00,13,4,80,200,450,300
2018-12-29 10:00:00,-11,2,160,150,600,375
2018-12-29 11:00:00,-9,8,80,50,300,300
2018-12-29 12:00:00,14,8,200,150,300,75
2018-12-29 13:00:00,13,4,160,250,750,75
2018-12-29 14:00:00,2,8,200,150,150,300
2018-12-29 15:00:00,-16,6,120,100,750,75
2018-12-29 16:00:00,-7,8,200,50,150,300
2018-12-29 17:00:00,14,4,160,250,300,375
2018-12-29 18:00:00,-18,2,120,150,750,225
2018-12-29 19:00:00,0,2,80,250,150,75
2018-12-29 20:00:00,7,4,80,50,150,150
2018-12-29 21:00:00,18,8,160,150,450,225
2018-12-29 22:00:00,-8,4,80,50,750,300
2018-12-29 23:00:00,16,4,200,100,300,225
