Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-13 0:00:00,-19,4,120,150,600,375
2018-04-13 1:00:00,-4,6,80,150,300,150
2018-04-13 2:00:00,-4,4,200,50,300,375
2018-04-13 3:00:00,-3,10,160,150,150,300
2018-04-13 4:00:00,-15,10,80,250,150,75
2018-04-13 5:00:00,-13,2,80,200,450,300
2018-04-13 6:00:00,-4,6,80,200,300,300
2018-04-13 7:00:00,-10,10,120,100,750,225
2018-04-13 8:00:00,-8,2,160,150,300,75
2018-04-13 9:00:00,-3,4,120,250,750,75
2018-04-13 10:00:00,7,10,200,200,750,300
2018-04-13 11:00:00,-17,8,160,50,750,75
2018-04-13 12:00:00,1,4,80,250,150,150
2018-04-13 13:00:00,9,10,40,200,750,300
2018-04-13 14:00:00,4,10,40,200,750,375
2018-04-13 15:00:00,15,2,160,200,450,300
2018-04-13 16:00:00,-2,2,200,100,150,225
2018-04-13 17:00:00,13,6,120,100,750,300
2018-04-13 18:00:00,17,6,120,250,750,375
2018-04-13 19:00:00,8,8,80,100,450,300
2018-04-13 20:00:00,-10,2,200,100,300,75
2018-04-13 21:00:00,-2,8,200,250,150,150
2018-04-13 22:00:00,7,6,80,50,450,75
2018-04-13 23:00:00,-12,2,40,250,750,225
