Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-02 0:00:00,-7,10,40,250,750,375
2018-01-02 1:00:00,2,6,200,250,150,225
2018-01-02 2:00:00,-4,6,200,100,750,375
2018-01-02 3:00:00,4,6,80,250,450,225
2018-01-02 4:00:00,12,8,160,250,450,225
2018-01-02 5:00:00,-17,2,80,150,750,150
2018-01-02 6:00:00,-18,6,200,100,600,375
2018-01-02 7:00:00,17,10,40,50,150,300
2018-01-02 8:00:00,3,4,40,150,300,150
2018-01-02 9:00:00,-12,10,160,100,150,225
2018-01-02 10:00:00,-15,10,80,50,150,75
2018-01-02 11:00:00,-3,2,40,150,600,225
2018-01-02 12:00:00,0,6,160,150,150,300
2018-01-02 13:00:00,-8,6,80,150,150,375
2018-01-02 14:00:00,9,4,80,150,600,150
2018-01-02 15:00:00,-14,2,120,50,150,300
2018-01-02 16:00:00,2,6,160,250,750,75
2018-01-02 17:00:00,-6,6,120,250,300,300
2018-01-02 18:00:00,5,6,120,100,750,300
2018-01-02 19:00:00,0,8,120,200,300,225
2018-01-02 20:00:00,18,8,40,100,600,300
2018-01-02 21:00:00,6,6,120,200,750,225
2018-01-02 22:00:00,5,10,80,100,750,75
2018-01-02 23:00:00,1,8,40,50,600,75
