Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-26 0:00:00,-10,2,160,150,750,375
2018-04-26 1:00:00,19,6,160,100,450,375
2018-04-26 2:00:00,11,4,40,100,450,375
2018-04-26 3:00:00,4,6,200,150,150,300
2018-04-26 4:00:00,-3,4,80,150,150,225
2018-04-26 5:00:00,-16,10,200,150,150,75
2018-04-26 6:00:00,-17,10,200,50,750,225
2018-04-26 7:00:00,-3,10,80,50,750,225
2018-04-26 8:00:00,13,2,40,200,600,150
2018-04-26 9:00:00,3,2,120,100,150,225
2018-04-26 10:00:00,-6,10,80,150,300,375
2018-04-26 11:00:00,5,10,120,100,600,150
2018-04-26 12:00:00,13,4,200,100,750,300
2018-04-26 13:00:00,-19,4,40,250,750,375
2018-04-26 14:00:00,12,4,160,100,450,300
2018-04-26 15:00:00,-5,6,200,250,150,375
2018-04-26 16:00:00,-6,4,200,100,300,75
2018-04-26 17:00:00,-14,2,120,250,300,375
2018-04-26 18:00:00,15,10,160,50,150,150
2018-04-26 19:00:00,10,6,160,150,300,75
2018-04-26 20:00:00,-3,10,120,50,750,75
2018-04-26 21:00:00,-14,10,120,100,300,150
2018-04-26 22:00:00,-3,10,160,50,750,75
2018-04-26 23:00:00,12,6,80,50,450,300
