Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-27 0:00:00,-12,8,120,150,750,300
2018-01-27 1:00:00,-1,2,120,150,150,300
2018-01-27 2:00:00,10,10,40,200,750,300
2018-01-27 3:00:00,9,6,120,200,600,75
2018-01-27 4:00:00,11,6,40,150,600,300
2018-01-27 5:00:00,-1,10,80,100,300,75
2018-01-27 6:00:00,15,6,160,100,450,150
2018-01-27 7:00:00,-18,8,200,100,150,225
2018-01-27 8:00:00,4,10,40,150,750,150
2018-01-27 9:00:00,3,2,160,50,150,300
2018-01-27 10:00:00,-3,8,80,250,150,375
2018-01-27 11:00:00,14,2,120,50,150,75
2018-01-27 12:00:00,8,6,120,150,450,375
2018-01-27 13:00:00,-3,10,160,250,750,150
2018-01-27 14:00:00,-1,4,80,150,450,225
2018-01-27 15:00:00,-9,10,200,250,750,225
2018-01-27 16:00:00,1,6,40,200,750,75
2018-01-27 17:00:00,-7,4,120,100,150,375
2018-01-27 18:00:00,17,6,40,50,600,150
2018-01-27 19:00:00,-14,4,200,200,600,225
2018-01-27 20:00:00,-2,2,160,250,750,150
2018-01-27 21:00:00,-9,10,80,200,750,225
2018-01-27 22:00:00,-6,10,120,50,150,150
2018-01-27 23:00:00,-5,2,160,150,600,375
