Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-29 0:00:00,7,10,200,200,600,75
2018-11-29 1:00:00,-10,2,200,250,150,375
2018-11-29 2:00:00,0,2,40,250,450,375
2018-11-29 3:00:00,6,2,200,100,150,75
2018-11-29 4:00:00,16,6,80,250,150,300
2018-11-29 5:00:00,10,2,160,200,450,225
2018-11-29 6:00:00,-6,10,40,100,300,75
2018-11-29 7:00:00,17,2,80,200,450,75
2018-11-29 8:00:00,18,4,80,200,600,150
2018-11-29 9:00:00,-15,2,40,200,750,375
2018-11-29 10:00:00,-18,6,120,100,300,375
2018-11-29 11:00:00,-18,10,200,250,300,300
2018-11-29 12:00:00,-7,10,80,100,450,300
2018-11-29 13:00:00,-19,6,120,100,450,75
2018-11-29 14:00:00,-5,6,120,150,600,225
2018-11-29 15:00:00,5,4,160,150,750,225
2018-11-29 16:00:00,17,2,200,150,750,150
2018-11-29 17:00:00,5,10,80,250,600,150
2018-11-29 18:00:00,-14,8,120,100,300,225
2018-11-29 19:00:00,7,6,160,50,600,150
2018-11-29 20:00:00,-2,8,80,150,300,75
2018-11-29 21:00:00,-8,10,160,150,300,225
2018-11-29 22:00:00,1,10,120,100,150,300
2018-11-29 23:00:00,-12,4,160,200,750,375
