Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-17 0:00:00,-1,10,40,100,150,75
2018-09-17 1:00:00,-16,6,160,50,450,225
2018-09-17 2:00:00,-12,8,80,50,600,300
2018-09-17 3:00:00,15,4,80,200,450,300
2018-09-17 4:00:00,-11,10,200,250,600,300
2018-09-17 5:00:00,6,10,160,50,600,375
2018-09-17 6:00:00,-4,6,200,250,150,150
2018-09-17 7:00:00,1,4,120,250,450,150
2018-09-17 8:00:00,-1,8,120,100,450,300
2018-09-17 9:00:00,-15,6,40,50,750,300
2018-09-17 10:00:00,4,8,200,150,300,75
2018-09-17 11:00:00,-11,6,200,150,300,375
2018-09-17 12:00:00,-5,2,200,150,300,300
2018-09-17 13:00:00,-9,10,120,50,150,300
2018-09-17 14:00:00,18,2,200,250,300,300
2018-09-17 15:00:00,18,2,40,150,600,75
2018-09-17 16:00:00,0,8,120,100,600,375
2018-09-17 17:00:00,17,8,200,100,150,225
2018-09-17 18:00:00,-2,4,40,250,150,300
2018-09-17 19:00:00,12,2,160,250,150,225
2018-09-17 20:00:00,19,2,120,50,150,300
2018-09-17 21:00:00,0,10,40,150,300,225
2018-09-17 22:00:00,-14,8,200,250,450,75
2018-09-17 23:00:00,-9,10,40,50,750,75
