Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-20 0:00:00,-17,10,80,100,150,225
2018-03-20 1:00:00,-17,8,40,50,600,375
2018-03-20 2:00:00,2,10,160,100,600,75
2018-03-20 3:00:00,-4,10,200,100,450,150
2018-03-20 4:00:00,8,8,160,150,300,225
2018-03-20 5:00:00,-16,2,40,100,300,300
2018-03-20 6:00:00,3,6,120,100,450,225
2018-03-20 7:00:00,-15,6,80,50,150,75
2018-03-20 8:00:00,18,4,120,100,150,300
2018-03-20 9:00:00,-15,4,80,100,300,75
2018-03-20 10:00:00,19,6,160,50,300,375
2018-03-20 11:00:00,-5,4,160,100,600,150
2018-03-20 12:00:00,16,8,120,150,600,75
2018-03-20 13:00:00,-3,4,40,150,450,375
2018-03-20 14:00:00,14,8,80,100,150,375
2018-03-20 15:00:00,-9,8,80,200,750,225
2018-03-20 16:00:00,0,8,120,100,300,375
2018-03-20 17:00:00,12,6,200,50,150,375
2018-03-20 18:00:00,-17,2,160,100,750,150
2018-03-20 19:00:00,-18,10,120,100,300,225
2018-03-20 20:00:00,-19,2,160,50,750,75
2018-03-20 21:00:00,0,4,120,150,150,225
2018-03-20 22:00:00,18,6,40,50,300,75
2018-03-20 23:00:00,13,4,40,250,750,225
