Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-11 0:00:00,0,4,120,250,450,225
2018-07-11 1:00:00,-15,10,40,100,450,300
2018-07-11 2:00:00,-17,6,120,100,300,375
2018-07-11 3:00:00,18,4,40,200,750,75
2018-07-11 4:00:00,-13,6,80,200,300,225
2018-07-11 5:00:00,18,8,40,100,750,75
2018-07-11 6:00:00,11,10,200,250,150,150
2018-07-11 7:00:00,-15,10,120,50,600,225
2018-07-11 8:00:00,-11,4,80,100,450,225
2018-07-11 9:00:00,0,6,160,100,600,150
2018-07-11 10:00:00,4,4,40,200,450,375
2018-07-11 11:00:00,-4,6,200,100,450,150
2018-07-11 12:00:00,-14,10,120,150,300,225
2018-07-11 13:00:00,-18,10,40,250,300,225
2018-07-11 14:00:00,-7,6,40,200,600,150
2018-07-11 15:00:00,-9,8,200,150,750,150
2018-07-11 16:00:00,-7,8,200,150,450,225
2018-07-11 17:00:00,-13,4,40,250,450,75
2018-07-11 18:00:00,4,4,200,200,450,75
2018-07-11 19:00:00,18,8,200,100,450,300
2018-07-11 20:00:00,16,8,80,200,750,300
2018-07-11 21:00:00,13,8,160,150,300,225
2018-07-11 22:00:00,8,2,120,250,450,375
2018-07-11 23:00:00,18,8,80,250,300,150
