Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-21 0:00:00,0,6,40,200,450,375
2018-04-21 1:00:00,-16,2,80,200,150,300
2018-04-21 2:00:00,5,10,40,100,600,375
2018-04-21 3:00:00,19,8,160,250,450,300
2018-04-21 4:00:00,5,8,120,150,300,150
2018-04-21 5:00:00,-16,4,120,150,150,300
2018-04-21 6:00:00,10,6,40,50,450,375
2018-04-21 7:00:00,-17,10,200,200,750,300
2018-04-21 8:00:00,-11,4,200,50,300,375
2018-04-21 9:00:00,-12,10,120,150,450,375
2018-04-21 10:00:00,-3,2,80,150,300,225
2018-04-21 11:00:00,-13,4,200,150,750,375
2018-04-21 12:00:00,12,6,160,50,150,150
2018-04-21 13:00:00,15,2,120,250,450,225
2018-04-21 14:00:00,-4,2,160,100,150,75
2018-04-21 15:00:00,1,2,160,50,300,150
2018-04-21 16:00:00,-16,8,160,100,450,150
2018-04-21 17:00:00,11,4,200,250,300,300
2018-04-21 18:00:00,4,2,200,250,600,150
2018-04-21 19:00:00,7,10,120,150,150,300
2018-04-21 20:00:00,3,8,120,200,300,75
2018-04-21 21:00:00,5,4,200,150,150,300
2018-04-21 22:00:00,18,8,160,50,750,375
2018-04-21 23:00:00,0,10,40,100,750,225
