Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-14 0:00:00,-4,10,80,250,150,75
2018-07-14 1:00:00,-14,8,80,150,150,150
2018-07-14 2:00:00,-8,2,120,150,750,150
2018-07-14 3:00:00,-15,8,200,100,150,300
2018-07-14 4:00:00,7,8,160,250,600,375
2018-07-14 5:00:00,-15,8,80,250,300,150
2018-07-14 6:00:00,-7,8,200,250,450,300
2018-07-14 7:00:00,18,2,40,150,750,300
2018-07-14 8:00:00,-8,8,160,100,750,375
2018-07-14 9:00:00,14,2,200,150,150,225
2018-07-14 10:00:00,-3,6,40,100,450,375
2018-07-14 11:00:00,-19,10,200,150,750,150
2018-07-14 12:00:00,-14,2,120,200,300,225
2018-07-14 13:00:00,10,6,80,100,450,225
2018-07-14 14:00:00,0,8,120,50,600,225
2018-07-14 15:00:00,-12,4,80,150,750,300
2018-07-14 16:00:00,-12,2,120,100,300,150
2018-07-14 17:00:00,6,4,80,250,150,150
2018-07-14 18:00:00,-9,2,80,50,300,375
2018-07-14 19:00:00,-5,8,80,250,300,375
2018-07-14 20:00:00,-14,8,80,150,600,75
2018-07-14 21:00:00,19,8,160,150,600,300
2018-07-14 22:00:00,17,6,80,50,600,375
2018-07-14 23:00:00,11,8,80,250,450,300
