Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-09 0:00:00,-10,6,120,150,450,375
2018-10-09 1:00:00,-12,10,40,150,300,225
2018-10-09 2:00:00,-9,2,80,150,300,375
2018-10-09 3:00:00,4,6,80,200,150,225
2018-10-09 4:00:00,12,10,40,200,750,375
2018-10-09 5:00:00,5,4,40,250,600,150
2018-10-09 6:00:00,1,2,160,50,150,150
2018-10-09 7:00:00,3,4,40,100,150,300
2018-10-09 8:00:00,4,6,120,150,150,150
2018-10-09 9:00:00,16,8,40,50,150,225
2018-10-09 10:00:00,8,2,200,200,750,150
2018-10-09 11:00:00,4,10,120,150,150,225
2018-10-09 12:00:00,-16,10,200,50,450,375
2018-10-09 13:00:00,-17,2,160,150,600,225
2018-10-09 14:00:00,-17,6,120,50,750,375
2018-10-09 15:00:00,10,6,40,50,150,375
2018-10-09 16:00:00,-13,4,200,200,600,75
2018-10-09 17:00:00,11,10,120,50,150,225
2018-10-09 18:00:00,8,6,120,100,150,225
2018-10-09 19:00:00,15,2,160,200,750,150
2018-10-09 20:00:00,12,2,120,200,300,150
2018-10-09 21:00:00,-12,8,160,200,750,225
2018-10-09 22:00:00,1,2,200,150,450,300
2018-10-09 23:00:00,-7,10,40,50,150,150
