Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-14 0:00:00,-15,10,120,250,450,225
2018-06-14 1:00:00,12,6,40,50,450,300
2018-06-14 2:00:00,-17,8,80,250,600,225
2018-06-14 3:00:00,-13,10,160,50,450,150
2018-06-14 4:00:00,7,2,40,150,150,150
2018-06-14 5:00:00,-6,8,120,100,450,225
2018-06-14 6:00:00,5,4,160,200,150,300
2018-06-14 7:00:00,-9,10,120,100,300,150
2018-06-14 8:00:00,9,4,40,50,450,225
2018-06-14 9:00:00,0,6,80,100,300,300
2018-06-14 10:00:00,11,2,160,150,600,300
2018-06-14 11:00:00,18,10,120,100,300,75
2018-06-14 12:00:00,-17,8,200,100,600,375
2018-06-14 13:00:00,-6,10,80,50,600,375
2018-06-14 14:00:00,-3,6,200,200,750,375
2018-06-14 15:00:00,1,8,40,150,600,150
2018-06-14 16:00:00,-3,4,160,200,450,300
2018-06-14 17:00:00,0,10,40,150,300,225
2018-06-14 18:00:00,9,6,160,200,150,150
2018-06-14 19:00:00,6,2,80,200,450,75
2018-06-14 20:00:00,18,8,200,250,300,150
2018-06-14 21:00:00,7,8,80,250,600,375
2018-06-14 22:00:00,17,4,200,150,450,150
2018-06-14 23:00:00,9,6,160,50,600,375
