Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-30 0:00:00,-7,10,160,250,750,225
2018-11-30 1:00:00,-3,8,200,200,750,375
2018-11-30 2:00:00,18,6,40,250,150,75
2018-11-30 3:00:00,12,8,160,150,150,375
2018-11-30 4:00:00,12,8,80,50,600,300
2018-11-30 5:00:00,-2,8,160,250,300,225
2018-11-30 6:00:00,-11,8,160,250,750,150
2018-11-30 7:00:00,0,6,40,250,300,225
2018-11-30 8:00:00,-2,8,120,200,450,75
2018-11-30 9:00:00,13,8,200,50,600,300
2018-11-30 10:00:00,0,4,40,50,600,75
2018-11-30 11:00:00,18,2,160,50,600,225
2018-11-30 12:00:00,12,2,40,250,150,75
2018-11-30 13:00:00,8,6,160,250,150,225
2018-11-30 14:00:00,15,4,200,150,300,150
2018-11-30 15:00:00,-18,10,40,100,150,150
2018-11-30 16:00:00,19,2,120,100,450,150
2018-11-30 17:00:00,2,10,40,100,600,300
2018-11-30 18:00:00,-13,2,160,100,750,225
2018-11-30 19:00:00,-15,2,40,200,750,150
2018-11-30 20:00:00,18,2,80,250,750,375
2018-11-30 21:00:00,6,8,160,200,450,300
2018-11-30 22:00:00,11,6,120,250,150,375
2018-11-30 23:00:00,18,10,80,150,600,300
