Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-18 0:00:00,-14,8,40,150,300,150
2018-06-18 1:00:00,5,4,120,150,150,150
2018-06-18 2:00:00,1,2,120,50,600,300
2018-06-18 3:00:00,15,8,40,150,300,225
2018-06-18 4:00:00,-7,6,160,100,300,375
2018-06-18 5:00:00,-10,2,80,250,300,300
2018-06-18 6:00:00,-18,6,200,100,450,300
2018-06-18 7:00:00,11,6,200,50,150,300
2018-06-18 8:00:00,5,4,40,150,300,300
2018-06-18 9:00:00,3,2,200,250,750,375
2018-06-18 10:00:00,10,6,40,200,150,375
2018-06-18 11:00:00,14,8,160,100,150,75
2018-06-18 12:00:00,3,10,120,150,600,375
2018-06-18 13:00:00,-1,8,40,250,750,375
2018-06-18 14:00:00,-15,10,80,100,600,150
2018-06-18 15:00:00,-14,4,200,50,300,375
2018-06-18 16:00:00,-16,4,160,250,750,300
2018-06-18 17:00:00,11,8,40,250,450,375
2018-06-18 18:00:00,16,4,120,150,450,300
2018-06-18 19:00:00,-17,4,40,200,150,300
2018-06-18 20:00:00,-11,2,200,100,750,225
2018-06-18 21:00:00,10,8,200,150,450,75
2018-06-18 22:00:00,-13,10,160,150,600,375
2018-06-18 23:00:00,14,6,40,50,150,225
