Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-28 0:00:00,4,4,40,200,150,375
2018-08-28 1:00:00,1,4,80,150,300,75
2018-08-28 2:00:00,13,4,160,150,450,75
2018-08-28 3:00:00,1,2,80,100,300,375
2018-08-28 4:00:00,11,8,120,100,750,75
2018-08-28 5:00:00,6,6,120,200,750,150
2018-08-28 6:00:00,-19,6,200,250,300,225
2018-08-28 7:00:00,-8,8,160,150,600,375
2018-08-28 8:00:00,-11,4,160,50,300,225
2018-08-28 9:00:00,-4,6,200,150,750,300
2018-08-28 10:00:00,-11,6,120,100,750,375
2018-08-28 11:00:00,-3,2,80,200,600,375
2018-08-28 12:00:00,-16,4,160,150,150,225
2018-08-28 13:00:00,-5,2,160,150,750,150
2018-08-28 14:00:00,16,6,40,150,750,375
2018-08-28 15:00:00,12,6,200,250,450,225
2018-08-28 16:00:00,-14,2,40,50,300,75
2018-08-28 17:00:00,12,2,160,150,750,75
2018-08-28 18:00:00,-17,6,200,50,450,375
2018-08-28 19:00:00,1,6,40,50,300,225
2018-08-28 20:00:00,12,6,40,250,750,75
2018-08-28 21:00:00,14,6,120,150,600,225
2018-08-28 22:00:00,-19,4,160,100,450,300
2018-08-28 23:00:00,8,10,40,200,750,300
