Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-25 0:00:00,-3,2,80,250,450,75
2018-01-25 1:00:00,-1,10,160,150,150,150
2018-01-25 2:00:00,9,2,160,200,450,150
2018-01-25 3:00:00,3,6,40,50,450,300
2018-01-25 4:00:00,16,10,160,50,750,300
2018-01-25 5:00:00,-1,8,120,200,600,300
2018-01-25 6:00:00,-3,10,120,100,750,375
2018-01-25 7:00:00,6,4,80,200,450,225
2018-01-25 8:00:00,-2,8,120,50,750,225
2018-01-25 9:00:00,1,6,200,200,300,375
2018-01-25 10:00:00,9,6,120,50,450,150
2018-01-25 11:00:00,-3,8,200,100,750,300
2018-01-25 12:00:00,15,8,80,100,750,300
2018-01-25 13:00:00,17,6,200,250,150,75
2018-01-25 14:00:00,13,8,120,250,450,225
2018-01-25 15:00:00,4,2,120,200,150,150
2018-01-25 16:00:00,-16,10,80,150,600,150
2018-01-25 17:00:00,11,6,80,50,750,375
2018-01-25 18:00:00,4,10,200,50,750,150
2018-01-25 19:00:00,0,6,200,100,450,225
2018-01-25 20:00:00,10,2,120,200,150,375
2018-01-25 21:00:00,-19,6,160,200,150,150
2018-01-25 22:00:00,-4,8,200,150,300,375
2018-01-25 23:00:00,0,8,160,50,600,375
