Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-02 0:00:00,-18,8,200,100,300,225
2018-08-02 1:00:00,13,6,40,250,300,225
2018-08-02 2:00:00,-1,8,40,150,450,150
2018-08-02 3:00:00,3,10,160,200,450,75
2018-08-02 4:00:00,-16,2,120,100,150,150
2018-08-02 5:00:00,2,10,200,150,600,225
2018-08-02 6:00:00,9,8,40,50,300,150
2018-08-02 7:00:00,-10,2,40,150,150,75
2018-08-02 8:00:00,-9,8,40,100,150,375
2018-08-02 9:00:00,7,6,200,200,150,375
2018-08-02 10:00:00,9,6,200,250,750,75
2018-08-02 11:00:00,2,4,200,150,450,300
2018-08-02 12:00:00,18,2,40,150,600,75
2018-08-02 13:00:00,16,4,120,50,600,150
2018-08-02 14:00:00,-7,6,200,50,450,150
2018-08-02 15:00:00,4,6,200,100,150,375
2018-08-02 16:00:00,15,8,200,100,750,375
2018-08-02 17:00:00,-4,8,40,150,750,375
2018-08-02 18:00:00,4,2,120,150,750,375
2018-08-02 19:00:00,5,6,120,200,150,75
2018-08-02 20:00:00,18,2,40,50,300,300
2018-08-02 21:00:00,10,10,80,100,450,75
2018-08-02 22:00:00,-1,4,40,250,300,150
2018-08-02 23:00:00,10,2,80,100,450,150
