Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-07 0:00:00,12,8,40,150,450,150
2018-09-07 1:00:00,-7,4,40,250,450,225
2018-09-07 2:00:00,6,2,80,200,450,225
2018-09-07 3:00:00,-15,6,120,200,450,300
2018-09-07 4:00:00,-14,8,80,250,150,225
2018-09-07 5:00:00,9,2,40,250,750,300
2018-09-07 6:00:00,8,4,80,150,150,150
2018-09-07 7:00:00,15,2,120,50,300,225
2018-09-07 8:00:00,9,8,120,200,600,150
2018-09-07 9:00:00,-18,8,120,150,300,375
2018-09-07 10:00:00,1,6,80,150,450,300
2018-09-07 11:00:00,-4,8,160,50,450,300
2018-09-07 12:00:00,3,2,120,50,600,225
2018-09-07 13:00:00,-14,10,80,100,450,300
2018-09-07 14:00:00,13,6,80,100,750,150
2018-09-07 15:00:00,-12,8,80,150,150,75
2018-09-07 16:00:00,11,10,120,200,150,150
2018-09-07 17:00:00,-4,10,160,150,600,300
2018-09-07 18:00:00,-5,8,200,50,600,225
2018-09-07 19:00:00,-1,8,160,200,300,375
2018-09-07 20:00:00,-7,2,40,50,600,75
2018-09-07 21:00:00,-10,10,160,100,600,225
2018-09-07 22:00:00,16,8,40,150,450,225
2018-09-07 23:00:00,-12,8,200,100,300,75
