Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-02 0:00:00,14,8,120,50,300,375
2018-09-02 1:00:00,-17,6,160,50,600,300
2018-09-02 2:00:00,2,8,80,200,600,375
2018-09-02 3:00:00,-16,4,80,50,450,375
2018-09-02 4:00:00,1,2,120,50,300,75
2018-09-02 5:00:00,-11,4,40,50,150,375
2018-09-02 6:00:00,-5,10,120,50,150,75
2018-09-02 7:00:00,4,8,200,150,150,150
2018-09-02 8:00:00,-11,6,160,100,450,300
2018-09-02 9:00:00,-2,2,160,150,150,75
2018-09-02 10:00:00,11,8,160,50,750,225
2018-09-02 11:00:00,7,8,120,150,300,150
2018-09-02 12:00:00,19,10,40,50,450,300
2018-09-02 13:00:00,-11,6,40,100,450,75
2018-09-02 14:00:00,15,10,80,250,450,150
2018-09-02 15:00:00,4,2,120,150,600,375
2018-09-02 16:00:00,-14,8,80,100,600,300
2018-09-02 17:00:00,8,4,40,150,300,225
2018-09-02 18:00:00,-11,6,40,50,450,375
2018-09-02 19:00:00,-8,6,120,150,750,300
2018-09-02 20:00:00,17,4,200,50,750,225
2018-09-02 21:00:00,-5,6,80,100,450,225
2018-09-02 22:00:00,17,10,200,250,450,225
2018-09-02 23:00:00,17,6,40,250,450,375
