Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-23 0:00:00,11,8,160,250,300,375
2018-09-23 1:00:00,-4,6,80,100,450,225
2018-09-23 2:00:00,10,2,160,100,300,375
2018-09-23 3:00:00,9,4,80,200,450,300
2018-09-23 4:00:00,1,2,120,50,750,75
2018-09-23 5:00:00,-5,2,40,50,600,225
2018-09-23 6:00:00,-9,10,160,150,150,75
2018-09-23 7:00:00,5,6,120,100,450,375
2018-09-23 8:00:00,7,10,40,250,450,375
2018-09-23 9:00:00,-19,6,120,50,450,75
2018-09-23 10:00:00,8,2,160,200,300,150
2018-09-23 11:00:00,12,6,80,100,300,225
2018-09-23 12:00:00,-14,8,120,200,750,300
2018-09-23 13:00:00,-18,10,200,100,600,225
2018-09-23 14:00:00,16,2,40,100,150,375
2018-09-23 15:00:00,5,2,120,250,450,300
2018-09-23 16:00:00,11,10,40,200,300,150
2018-09-23 17:00:00,14,4,40,200,300,375
2018-09-23 18:00:00,-11,4,40,250,150,75
2018-09-23 19:00:00,0,6,160,250,150,225
2018-09-23 20:00:00,1,4,40,50,300,150
2018-09-23 21:00:00,-6,2,160,100,300,375
2018-09-23 22:00:00,6,8,40,50,450,225
2018-09-23 23:00:00,7,6,200,100,300,150
