Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-12 0:00:00,14,10,200,150,750,375
2018-11-12 1:00:00,17,10,40,50,600,150
2018-11-12 2:00:00,-12,10,200,250,750,75
2018-11-12 3:00:00,-12,4,80,50,150,300
2018-11-12 4:00:00,4,2,80,50,300,225
2018-11-12 5:00:00,5,8,40,100,750,225
2018-11-12 6:00:00,-18,2,80,50,750,150
2018-11-12 7:00:00,7,10,40,250,750,150
2018-11-12 8:00:00,12,8,200,50,750,300
2018-11-12 9:00:00,-10,4,40,100,450,75
2018-11-12 10:00:00,18,2,160,100,150,300
2018-11-12 11:00:00,13,2,80,50,300,75
2018-11-12 12:00:00,-12,2,80,150,450,375
2018-11-12 13:00:00,19,6,40,100,300,375
2018-11-12 14:00:00,7,6,80,150,150,225
2018-11-12 15:00:00,-16,8,200,200,150,75
2018-11-12 16:00:00,0,2,80,100,600,375
2018-11-12 17:00:00,19,10,200,200,450,375
2018-11-12 18:00:00,7,10,120,250,750,75
2018-11-12 19:00:00,12,6,200,50,300,375
2018-11-12 20:00:00,-1,10,160,50,300,150
2018-11-12 21:00:00,-11,8,80,200,150,150
2018-11-12 22:00:00,-5,2,80,150,750,150
2018-11-12 23:00:00,16,8,160,50,150,150
