Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-01 0:00:00,16,10,80,200,600,225
2018-01-01 1:00:00,-10,6,80,150,600,150
2018-01-01 2:00:00,-7,6,120,200,300,225
2018-01-01 3:00:00,13,4,120,150,300,150
2018-01-01 4:00:00,-15,6,120,150,750,225
2018-01-01 5:00:00,1,4,80,50,600,75
2018-01-01 6:00:00,-17,6,200,50,600,150
2018-01-01 7:00:00,-6,8,200,50,150,225
2018-01-01 8:00:00,13,10,200,100,600,225
2018-01-01 9:00:00,10,2,80,150,300,75
2018-01-01 10:00:00,3,10,200,50,600,375
2018-01-01 11:00:00,-9,2,200,50,600,75
2018-01-01 12:00:00,13,10,80,150,450,300
2018-01-01 13:00:00,-3,8,80,100,750,150
2018-01-01 14:00:00,-16,6,80,150,600,75
2018-01-01 15:00:00,7,4,200,150,300,300
2018-01-01 16:00:00,-18,10,80,200,750,375
2018-01-01 17:00:00,-3,2,40,200,300,300
2018-01-01 18:00:00,-17,4,120,50,750,75
2018-01-01 19:00:00,-11,4,80,50,300,375
2018-01-01 20:00:00,12,6,200,150,750,75
2018-01-01 21:00:00,16,8,80,200,750,300
2018-01-01 22:00:00,8,4,120,100,300,300
2018-01-01 23:00:00,1,6,40,250,600,150
