Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-13 0:00:00,-15,6,80,150,450,150
2018-01-13 1:00:00,-19,2,40,50,750,225
2018-01-13 2:00:00,4,6,80,200,150,375
2018-01-13 3:00:00,13,10,200,150,600,300
2018-01-13 4:00:00,16,2,120,50,750,75
2018-01-13 5:00:00,12,10,160,150,450,225
2018-01-13 6:00:00,-18,6,80,250,450,75
2018-01-13 7:00:00,0,2,160,50,450,75
2018-01-13 8:00:00,15,8,120,100,150,375
2018-01-13 9:00:00,9,10,80,50,300,225
2018-01-13 10:00:00,-2,10,200,200,450,75
2018-01-13 11:00:00,-18,10,200,100,450,300
2018-01-13 12:00:00,-19,4,160,150,150,375
2018-01-13 13:00:00,-15,2,200,50,150,150
2018-01-13 14:00:00,11,6,160,50,450,150
2018-01-13 15:00:00,-4,10,80,100,300,225
2018-01-13 16:00:00,-19,10,120,200,450,375
2018-01-13 17:00:00,-14,2,120,100,450,75
2018-01-13 18:00:00,-5,8,160,100,600,300
2018-01-13 19:00:00,-14,6,40,100,450,75
2018-01-13 20:00:00,-7,4,160,50,300,75
2018-01-13 21:00:00,-4,10,120,150,750,75
2018-01-13 22:00:00,-7,2,40,250,300,150
2018-01-13 23:00:00,-1,6,120,200,450,75
