Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-18 0:00:00,-15,6,160,250,450,300
2018-09-18 1:00:00,-7,4,200,200,150,150
2018-09-18 2:00:00,3,8,120,150,600,75
2018-09-18 3:00:00,14,4,40,250,750,375
2018-09-18 4:00:00,7,2,160,50,750,375
2018-09-18 5:00:00,14,4,160,250,450,375
2018-09-18 6:00:00,-14,6,200,250,150,225
2018-09-18 7:00:00,-10,6,40,250,600,225
2018-09-18 8:00:00,10,4,200,150,600,375
2018-09-18 9:00:00,-10,2,200,150,150,150
2018-09-18 10:00:00,19,2,120,200,750,75
2018-09-18 11:00:00,-16,8,40,50,750,225
2018-09-18 12:00:00,2,8,200,150,750,75
2018-09-18 13:00:00,-11,2,40,250,600,375
2018-09-18 14:00:00,10,2,80,150,450,375
2018-09-18 15:00:00,-14,6,160,50,750,150
2018-09-18 16:00:00,3,4,120,200,150,375
2018-09-18 17:00:00,-5,10,80,150,750,300
2018-09-18 18:00:00,8,6,120,200,150,75
2018-09-18 19:00:00,-11,4,120,50,300,75
2018-09-18 20:00:00,0,8,200,100,600,225
2018-09-18 21:00:00,10,8,120,50,450,75
2018-09-18 22:00:00,11,8,40,50,150,300
2018-09-18 23:00:00,19,4,120,100,600,75
