Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-01 0:00:00,10,2,40,150,750,75
2018-12-01 1:00:00,0,6,120,250,600,300
2018-12-01 2:00:00,15,2,120,150,150,225
2018-12-01 3:00:00,-14,8,120,100,600,300
2018-12-01 4:00:00,-16,6,40,200,450,150
2018-12-01 5:00:00,15,6,200,250,300,150
2018-12-01 6:00:00,-11,6,160,100,150,75
2018-12-01 7:00:00,9,8,120,250,750,375
2018-12-01 8:00:00,-9,6,80,150,150,300
2018-12-01 9:00:00,-19,10,160,100,600,75
2018-12-01 10:00:00,-4,6,40,100,600,225
2018-12-01 11:00:00,4,4,40,250,300,225
2018-12-01 12:00:00,-16,6,80,150,600,375
2018-12-01 13:00:00,-13,6,200,250,150,375
2018-12-01 14:00:00,-9,4,40,150,300,150
2018-12-01 15:00:00,-7,8,120,150,150,375
2018-12-01 16:00:00,1,6,160,200,300,375
2018-12-01 17:00:00,-19,10,120,50,150,300
2018-12-01 18:00:00,13,2,200,100,300,375
2018-12-01 19:00:00,-14,4,80,250,450,75
2018-12-01 20:00:00,-16,8,120,200,600,150
2018-12-01 21:00:00,17,2,80,100,450,375
2018-12-01 22:00:00,16,4,80,100,750,375
2018-12-01 23:00:00,9,10,160,200,750,75
