Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-11 0:00:00,-16,10,80,150,300,150
2018-09-11 1:00:00,12,10,120,150,450,75
2018-09-11 2:00:00,15,6,80,250,150,375
2018-09-11 3:00:00,10,2,200,200,750,75
2018-09-11 4:00:00,17,4,160,50,450,225
2018-09-11 5:00:00,16,8,200,100,300,300
2018-09-11 6:00:00,-7,2,120,100,300,75
2018-09-11 7:00:00,-11,2,40,100,750,75
2018-09-11 8:00:00,-19,4,200,200,600,75
2018-09-11 9:00:00,-6,4,200,150,150,375
2018-09-11 10:00:00,-12,8,160,50,300,300
2018-09-11 11:00:00,18,4,200,200,450,225
2018-09-11 12:00:00,12,10,200,150,600,375
2018-09-11 13:00:00,16,10,120,250,150,225
2018-09-11 14:00:00,-16,6,40,100,300,300
2018-09-11 15:00:00,10,4,80,100,300,225
2018-09-11 16:00:00,1,10,80,150,750,225
2018-09-11 17:00:00,-4,8,120,50,600,375
2018-09-11 18:00:00,10,2,80,100,300,225
2018-09-11 19:00:00,13,4,200,100,600,75
2018-09-11 20:00:00,-9,10,120,250,450,225
2018-09-11 21:00:00,-15,6,160,250,450,75
2018-09-11 22:00:00,-15,10,120,250,150,150
2018-09-11 23:00:00,11,2,200,100,300,75
