Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-11 0:00:00,0,4,120,50,750,150
2018-05-11 1:00:00,-6,2,160,50,750,300
2018-05-11 2:00:00,19,4,40,50,150,375
2018-05-11 3:00:00,4,6,120,150,150,225
2018-05-11 4:00:00,-15,8,160,50,450,375
2018-05-11 5:00:00,-14,2,200,250,450,150
2018-05-11 6:00:00,4,2,40,50,750,75
2018-05-11 7:00:00,-2,2,160,250,750,225
2018-05-11 8:00:00,-2,10,80,100,450,75
2018-05-11 9:00:00,5,8,200,200,750,225
2018-05-11 10:00:00,-18,8,80,200,450,75
2018-05-11 11:00:00,-2,8,200,200,150,375
2018-05-11 12:00:00,15,8,200,100,300,225
2018-05-11 13:00:00,-9,8,40,50,300,375
2018-05-11 14:00:00,8,6,40,250,450,375
2018-05-11 15:00:00,19,10,80,200,300,150
2018-05-11 16:00:00,-15,2,160,250,300,375
2018-05-11 17:00:00,0,8,160,250,450,225
2018-05-11 18:00:00,19,6,40,200,600,75
2018-05-11 19:00:00,4,6,160,150,600,225
2018-05-11 20:00:00,-11,2,80,150,600,225
2018-05-11 21:00:00,-3,2,200,100,300,225
2018-05-11 22:00:00,-12,2,160,100,300,75
2018-05-11 23:00:00,-5,8,120,100,150,300
