Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-18 0:00:00,5,10,80,150,300,300
2018-10-18 1:00:00,-17,4,120,200,450,75
2018-10-18 2:00:00,-6,4,160,200,600,150
2018-10-18 3:00:00,16,6,160,250,750,225
2018-10-18 4:00:00,8,8,200,150,150,375
2018-10-18 5:00:00,7,8,120,200,750,375
2018-10-18 6:00:00,3,4,80,200,450,150
2018-10-18 7:00:00,9,2,40,250,450,300
2018-10-18 8:00:00,-19,10,80,200,750,150
2018-10-18 9:00:00,-6,4,160,250,300,150
2018-10-18 10:00:00,-15,6,120,50,450,225
2018-10-18 11:00:00,16,4,200,50,750,375
2018-10-18 12:00:00,-7,4,200,250,450,300
2018-10-18 13:00:00,-5,10,200,250,600,375
2018-10-18 14:00:00,-16,4,120,150,150,225
2018-10-18 15:00:00,-17,8,200,150,300,150
2018-10-18 16:00:00,-13,10,160,200,450,300
2018-10-18 17:00:00,10,6,160,50,450,375
2018-10-18 18:00:00,10,8,160,150,300,300
2018-10-18 19:00:00,-15,8,160,50,750,300
2018-10-18 20:00:00,0,2,120,250,300,150
2018-10-18 21:00:00,18,6,120,100,600,225
2018-10-18 22:00:00,-17,4,200,100,300,225
2018-10-18 23:00:00,14,10,160,200,150,300
