Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-01 0:00:00,8,10,120,100,300,300
2018-08-01 1:00:00,16,10,80,150,450,150
2018-08-01 2:00:00,12,4,40,250,600,150
2018-08-01 3:00:00,10,6,80,200,750,150
2018-08-01 4:00:00,-9,10,160,250,450,225
2018-08-01 5:00:00,5,8,160,150,750,225
2018-08-01 6:00:00,3,8,200,50,600,300
2018-08-01 7:00:00,19,6,120,250,600,150
2018-08-01 8:00:00,-11,4,200,150,450,225
2018-08-01 9:00:00,4,10,40,250,600,375
2018-08-01 10:00:00,0,2,160,250,600,150
2018-08-01 11:00:00,-2,8,120,200,150,300
2018-08-01 12:00:00,10,10,80,150,300,375
2018-08-01 13:00:00,8,2,40,150,750,75
2018-08-01 14:00:00,1,2,40,250,750,75
2018-08-01 15:00:00,-3,4,120,100,450,300
2018-08-01 16:00:00,-1,4,80,50,750,225
2018-08-01 17:00:00,9,2,200,100,600,225
2018-08-01 18:00:00,11,8,80,50,150,225
2018-08-01 19:00:00,-5,4,120,150,300,150
2018-08-01 20:00:00,-17,4,40,100,150,300
2018-08-01 21:00:00,-1,2,80,150,300,225
2018-08-01 22:00:00,-13,2,40,250,150,75
2018-08-01 23:00:00,-3,8,160,100,450,150
