Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-28 0:00:00,4,10,160,50,300,300
2018-05-28 1:00:00,5,8,120,100,450,375
2018-05-28 2:00:00,2,2,200,200,600,225
2018-05-28 3:00:00,16,6,80,100,150,150
2018-05-28 4:00:00,-16,4,40,200,750,300
2018-05-28 5:00:00,-3,2,200,100,450,225
2018-05-28 6:00:00,-1,8,160,250,600,75
2018-05-28 7:00:00,6,8,80,100,600,225
2018-05-28 8:00:00,-3,4,160,250,750,225
2018-05-28 9:00:00,0,8,160,100,750,375
2018-05-28 10:00:00,-11,4,40,200,600,375
2018-05-28 11:00:00,-3,4,80,150,450,150
2018-05-28 12:00:00,3,6,200,50,750,75
2018-05-28 13:00:00,17,8,40,250,600,300
2018-05-28 14:00:00,11,6,80,200,150,375
2018-05-28 15:00:00,19,2,200,50,600,300
2018-05-28 16:00:00,0,6,40,150,750,375
2018-05-28 17:00:00,-3,8,200,150,300,225
2018-05-28 18:00:00,-5,8,200,150,750,300
2018-05-28 19:00:00,11,8,80,50,300,150
2018-05-28 20:00:00,-1,6,160,50,300,375
2018-05-28 21:00:00,-15,10,160,150,600,150
2018-05-28 22:00:00,-1,4,40,250,750,225
2018-05-28 23:00:00,7,8,120,200,300,300
