Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-11 0:00:00,-3,10,200,250,300,300
2018-11-11 1:00:00,15,4,160,250,150,75
2018-11-11 2:00:00,17,2,80,50,600,150
2018-11-11 3:00:00,0,4,80,100,300,75
2018-11-11 4:00:00,-9,10,40,100,150,225
2018-11-11 5:00:00,-10,10,200,200,600,150
2018-11-11 6:00:00,-6,10,40,100,150,300
2018-11-11 7:00:00,-8,6,40,200,300,300
2018-11-11 8:00:00,18,2,40,250,150,225
2018-11-11 9:00:00,-2,10,40,200,750,75
2018-11-11 10:00:00,-19,8,120,250,450,150
2018-11-11 11:00:00,-13,6,160,100,600,300
2018-11-11 12:00:00,-16,4,160,100,600,75
2018-11-11 13:00:00,-16,2,40,50,300,225
2018-11-11 14:00:00,1,2,80,50,450,375
2018-11-11 15:00:00,2,2,120,200,150,375
2018-11-11 16:00:00,6,10,120,100,150,225
2018-11-11 17:00:00,-3,4,40,200,600,150
2018-11-11 18:00:00,6,6,80,200,450,150
2018-11-11 19:00:00,18,2,80,100,450,300
2018-11-11 20:00:00,4,10,80,50,300,150
2018-11-11 21:00:00,-14,6,120,50,300,225
2018-11-11 22:00:00,-15,4,200,250,300,225
2018-11-11 23:00:00,-1,10,120,100,750,375
