Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-26 0:00:00,-7,10,40,100,600,375
2018-10-26 1:00:00,-17,8,80,50,300,300
2018-10-26 2:00:00,-1,8,160,200,750,375
2018-10-26 3:00:00,16,4,80,250,450,375
2018-10-26 4:00:00,-5,2,200,200,150,75
2018-10-26 5:00:00,-6,10,80,50,300,375
2018-10-26 6:00:00,-19,10,40,200,450,375
2018-10-26 7:00:00,1,6,200,150,450,75
2018-10-26 8:00:00,4,6,200,200,750,150
2018-10-26 9:00:00,-19,2,200,150,600,75
2018-10-26 10:00:00,-2,8,200,150,750,225
2018-10-26 11:00:00,14,8,120,100,450,225
2018-10-26 12:00:00,5,4,120,250,600,375
2018-10-26 13:00:00,-7,6,160,200,600,300
2018-10-26 14:00:00,-6,4,160,50,150,75
2018-10-26 15:00:00,-13,8,120,100,450,150
2018-10-26 16:00:00,1,4,200,50,600,150
2018-10-26 17:00:00,12,4,40,150,750,375
2018-10-26 18:00:00,3,10,160,200,750,150
2018-10-26 19:00:00,9,4,120,100,300,300
2018-10-26 20:00:00,-11,8,80,150,450,300
2018-10-26 21:00:00,-11,4,40,250,450,300
2018-10-26 22:00:00,16,8,160,50,150,150
2018-10-26 23:00:00,2,8,160,50,150,225
