Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-12 0:00:00,-3,8,200,150,150,225
2018-02-12 1:00:00,5,8,160,200,450,150
2018-02-12 2:00:00,16,4,120,100,600,150
2018-02-12 3:00:00,-15,10,160,100,450,300
2018-02-12 4:00:00,-16,4,80,150,150,375
2018-02-12 5:00:00,-13,10,80,250,600,225
2018-02-12 6:00:00,-11,4,200,250,150,375
2018-02-12 7:00:00,11,4,160,200,450,225
2018-02-12 8:00:00,13,4,120,100,450,300
2018-02-12 9:00:00,-19,6,80,50,150,225
2018-02-12 10:00:00,0,4,40,200,600,225
2018-02-12 11:00:00,-13,10,200,50,300,225
2018-02-12 12:00:00,19,2,200,250,450,75
2018-02-12 13:00:00,-2,6,200,250,750,375
2018-02-12 14:00:00,19,6,160,150,150,225
2018-02-12 15:00:00,18,8,200,50,450,75
2018-02-12 16:00:00,16,6,40,150,150,225
2018-02-12 17:00:00,10,10,80,200,150,150
2018-02-12 18:00:00,12,8,80,100,750,150
2018-02-12 19:00:00,-17,2,160,100,750,225
2018-02-12 20:00:00,-6,4,200,150,600,225
2018-02-12 21:00:00,-16,4,200,100,450,225
2018-02-12 22:00:00,-2,2,200,200,300,150
2018-02-12 23:00:00,4,6,120,50,450,150
