Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-11 0:00:00,-15,2,160,150,600,375
2018-04-11 1:00:00,13,10,120,50,600,300
2018-04-11 2:00:00,-1,8,80,200,150,150
2018-04-11 3:00:00,13,10,200,100,150,225
2018-04-11 4:00:00,9,10,80,150,450,150
2018-04-11 5:00:00,-6,6,40,150,750,300
2018-04-11 6:00:00,-18,4,200,150,300,75
2018-04-11 7:00:00,11,4,40,250,750,225
2018-04-11 8:00:00,-8,10,200,150,450,300
2018-04-11 9:00:00,16,8,120,150,150,75
2018-04-11 10:00:00,5,2,160,100,600,75
2018-04-11 11:00:00,8,8,120,250,300,375
2018-04-11 12:00:00,-13,6,80,200,600,75
2018-04-11 13:00:00,1,8,120,250,150,225
2018-04-11 14:00:00,-14,4,200,200,750,375
2018-04-11 15:00:00,-3,8,120,250,750,150
2018-04-11 16:00:00,17,10,40,150,750,150
2018-04-11 17:00:00,-2,2,80,250,300,75
2018-04-11 18:00:00,-9,4,160,150,300,300
2018-04-11 19:00:00,-13,10,40,50,450,150
2018-04-11 20:00:00,16,6,160,150,150,150
2018-04-11 21:00:00,8,2,120,50,300,300
2018-04-11 22:00:00,-10,10,80,150,750,375
2018-04-11 23:00:00,11,2,120,50,150,375
