Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-04 0:00:00,1,2,80,250,150,75
2018-06-04 1:00:00,-16,6,120,100,600,75
2018-06-04 2:00:00,2,6,120,100,600,225
2018-06-04 3:00:00,-14,8,80,200,750,300
2018-06-04 4:00:00,-3,6,40,50,450,75
2018-06-04 5:00:00,-16,2,40,250,600,225
2018-06-04 6:00:00,-2,6,200,50,150,150
2018-06-04 7:00:00,-18,10,160,200,150,225
2018-06-04 8:00:00,-15,4,40,50,450,225
2018-06-04 9:00:00,9,10,160,150,150,225
2018-06-04 10:00:00,-14,4,80,50,750,300
2018-06-04 11:00:00,-17,6,200,50,150,225
2018-06-04 12:00:00,-6,4,120,150,450,375
2018-06-04 13:00:00,8,2,40,250,300,225
2018-06-04 14:00:00,-15,8,40,200,600,375
2018-06-04 15:00:00,-15,4,200,150,300,150
2018-06-04 16:00:00,9,10,80,250,750,375
2018-06-04 17:00:00,19,2,40,50,150,150
2018-06-04 18:00:00,-5,6,200,50,750,300
2018-06-04 19:00:00,-8,10,80,200,150,300
2018-06-04 20:00:00,-8,10,200,250,300,150
2018-06-04 21:00:00,-12,10,120,150,150,375
2018-06-04 22:00:00,19,10,40,200,600,150
2018-06-04 23:00:00,-16,4,40,250,750,75
