Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-18 0:00:00,-4,4,40,200,300,300
2018-01-18 1:00:00,6,2,200,50,750,300
2018-01-18 2:00:00,17,8,160,200,450,75
2018-01-18 3:00:00,0,10,80,100,450,225
2018-01-18 4:00:00,-8,8,40,250,300,225
2018-01-18 5:00:00,18,4,40,200,750,375
2018-01-18 6:00:00,15,6,80,50,150,225
2018-01-18 7:00:00,17,10,120,150,750,300
2018-01-18 8:00:00,10,4,40,200,750,375
2018-01-18 9:00:00,-8,4,120,50,600,75
2018-01-18 10:00:00,0,4,80,50,300,225
2018-01-18 11:00:00,-15,10,80,100,300,225
2018-01-18 12:00:00,10,6,200,250,450,150
2018-01-18 13:00:00,2,4,40,50,450,150
2018-01-18 14:00:00,-17,8,200,250,750,300
2018-01-18 15:00:00,0,6,120,50,750,150
2018-01-18 16:00:00,3,8,120,150,600,300
2018-01-18 17:00:00,-13,6,40,250,750,75
2018-01-18 18:00:00,10,8,40,200,150,300
2018-01-18 19:00:00,9,10,40,150,150,75
2018-01-18 20:00:00,11,2,160,100,300,75
2018-01-18 21:00:00,17,2,40,100,450,300
2018-01-18 22:00:00,-6,4,120,150,450,225
2018-01-18 23:00:00,-18,6,200,250,300,225
