Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-01 0:00:00,12,2,80,200,600,75
2018-10-01 1:00:00,-3,6,200,100,600,150
2018-10-01 2:00:00,15,10,40,250,150,150
2018-10-01 3:00:00,4,2,40,200,150,225
2018-10-01 4:00:00,6,10,200,100,600,75
2018-10-01 5:00:00,11,2,40,150,300,75
2018-10-01 6:00:00,-14,6,200,200,450,150
2018-10-01 7:00:00,0,2,40,150,450,375
2018-10-01 8:00:00,-5,8,160,200,150,300
2018-10-01 9:00:00,-5,2,80,100,600,225
2018-10-01 10:00:00,17,6,120,150,150,300
2018-10-01 11:00:00,13,2,40,100,300,300
2018-10-01 12:00:00,15,8,160,250,600,225
2018-10-01 13:00:00,-13,8,120,250,600,300
2018-10-01 14:00:00,7,6,200,150,150,75
2018-10-01 15:00:00,16,4,200,200,750,225
2018-10-01 16:00:00,6,2,80,100,150,225
2018-10-01 17:00:00,-4,8,200,50,750,75
2018-10-01 18:00:00,14,6,160,100,150,225
2018-10-01 19:00:00,5,8,40,50,750,300
2018-10-01 20:00:00,-13,4,120,250,300,300
2018-10-01 21:00:00,-3,2,80,200,750,225
2018-10-01 22:00:00,12,4,80,50,150,375
2018-10-01 23:00:00,0,6,120,150,600,75
