Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-09 0:00:00,17,10,160,200,600,150
2018-01-09 1:00:00,-12,8,80,250,600,300
2018-01-09 2:00:00,-4,2,80,200,750,300
2018-01-09 3:00:00,-14,6,80,100,750,75
2018-01-09 4:00:00,5,8,160,100,450,75
2018-01-09 5:00:00,-17,2,80,200,600,300
2018-01-09 6:00:00,-11,10,200,250,750,150
2018-01-09 7:00:00,-18,4,80,200,600,75
2018-01-09 8:00:00,10,10,40,100,750,375
2018-01-09 9:00:00,-19,6,80,200,300,300
2018-01-09 10:00:00,-6,4,200,250,300,150
2018-01-09 11:00:00,-1,6,80,100,600,150
2018-01-09 12:00:00,13,10,40,50,300,225
2018-01-09 13:00:00,1,2,40,100,150,150
2018-01-09 14:00:00,-17,4,160,50,300,150
2018-01-09 15:00:00,18,4,120,200,750,300
2018-01-09 16:00:00,8,4,80,150,300,75
2018-01-09 17:00:00,13,2,40,50,150,225
2018-01-09 18:00:00,-11,6,40,250,750,150
2018-01-09 19:00:00,19,6,80,250,150,75
2018-01-09 20:00:00,-2,4,200,200,600,375
2018-01-09 21:00:00,7,10,40,200,750,225
2018-01-09 22:00:00,-17,4,200,100,750,225
2018-01-09 23:00:00,-14,10,40,250,600,75
