Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-03 0:00:00,-13,8,200,150,450,300
2018-10-03 1:00:00,-9,8,120,150,750,150
2018-10-03 2:00:00,17,8,40,150,450,75
2018-10-03 3:00:00,-15,4,120,250,450,225
2018-10-03 4:00:00,-19,6,120,50,750,300
2018-10-03 5:00:00,-10,2,160,150,600,375
2018-10-03 6:00:00,-11,2,160,50,150,375
2018-10-03 7:00:00,6,8,200,250,300,300
2018-10-03 8:00:00,-7,8,80,150,300,75
2018-10-03 9:00:00,14,4,160,250,600,150
2018-10-03 10:00:00,-18,4,200,50,150,300
2018-10-03 11:00:00,7,2,160,250,750,150
2018-10-03 12:00:00,-7,8,120,50,450,300
2018-10-03 13:00:00,-9,2,80,100,750,75
2018-10-03 14:00:00,-10,8,40,150,750,375
2018-10-03 15:00:00,0,10,120,50,450,225
2018-10-03 16:00:00,-16,10,40,50,750,75
2018-10-03 17:00:00,-5,4,120,200,450,75
2018-10-03 18:00:00,7,6,40,250,600,225
2018-10-03 19:00:00,-8,8,80,250,300,375
2018-10-03 20:00:00,-6,4,200,100,300,375
2018-10-03 21:00:00,12,8,200,50,300,375
2018-10-03 22:00:00,2,8,80,100,450,150
2018-10-03 23:00:00,-4,6,80,150,450,300
